,contactID,actionID,emailID,timestamp,linkID
0,,,e_c9f23,2012-01-08 00:00:00,
1,c_cb62d,0.0,e_c9f23,2012-01-08 00:00:00,
2,c_f330c,0.0,e_c9f23,2012-01-08 00:00:00,
3,c_4ba07,0.0,e_c9f23,2012-01-08 00:00:00,
4,c_a6d07,0.0,e_c9f23,2012-01-08 00:00:00,
5,c_3dccf,0.0,e_c9f23,2012-01-08 00:00:00,
6,c_cb62d,2.0,e_c9f23,2012-01-08 00:05:00,v_50d83
7,c_cb62d,2.0,e_c9f23,2012-01-08 00:02:00,v_b1d6a
8,c_cb62d,2.0,e_c9f23,2012-01-08 00:03:00,v_ea100
9,c_cb62d,2.0,e_c9f23,2012-01-08 00:02:00,v_57ac1
10,c_cb62d,2.0,e_c9f23,2012-01-08 00:04:00,v_b1d6a
11,c_cb62d,2.0,e_c9f23,2012-01-08 00:05:00,v_50d83
12,c_f330c,2.0,e_c9f23,2012-01-08 00:03:00,v_50d83
13,c_f330c,2.0,e_c9f23,2012-01-08 00:05:00,v_57ac1
14,c_f330c,2.0,e_c9f23,2012-01-08 00:04:00,v_57ac1
15,c_f330c,2.0,e_c9f23,2012-01-08 00:04:00,v_57ac1
16,c_f330c,2.0,e_c9f23,2012-01-08 00:05:00,v_b1d6a
17,c_f330c,2.0,e_c9f23,2012-01-08 00:02:00,v_c10f9
18,c_f330c,2.0,e_c9f23,2012-01-08 00:00:00,v_ea100
19,c_4ba07,2.0,e_c9f23,2012-01-08 00:01:00,v_ea100
20,c_4ba07,2.0,e_c9f23,2012-01-08 00:04:00,v_b1d6a
21,c_4ba07,2.0,e_c9f23,2012-01-08 00:03:00,v_b1d6a
22,c_4ba07,2.0,e_c9f23,2012-01-08 00:04:00,v_ea100
23,c_4ba07,2.0,e_c9f23,2012-01-08 00:03:00,v_50d83
24,c_4ba07,2.0,e_c9f23,2012-01-08 00:03:00,v_57ac1
25,c_4ba07,2.0,e_c9f23,2012-01-08 00:05:00,v_50d83
26,c_4ba07,2.0,e_c9f23,2012-01-08 00:04:00,v_50d83
27,c_4ba07,2.0,e_c9f23,2012-01-08 00:04:00,v_50d83
28,c_a6d07,2.0,e_c9f23,2012-01-08 00:01:00,v_b1d6a
29,c_a6d07,2.0,e_c9f23,2012-01-08 00:00:00,v_ea100
30,c_a6d07,2.0,e_c9f23,2012-01-08 00:05:00,v_c10f9
31,c_a6d07,2.0,e_c9f23,2012-01-08 00:04:00,v_b1d6a
32,c_a6d07,2.0,e_c9f23,2012-01-08 00:03:00,v_b1d6a
33,c_a6d07,2.0,e_c9f23,2012-01-08 00:03:00,v_50d83
34,c_a6d07,2.0,e_c9f23,2012-01-08 00:05:00,v_57ac1
35,c_a6d07,2.0,e_c9f23,2012-01-08 00:01:00,v_c10f9
36,c_a6d07,2.0,e_c9f23,2012-01-08 00:01:00,v_c10f9
37,c_3dccf,2.0,e_c9f23,2012-01-08 00:06:00,v_57ac1
38,c_3dccf,2.0,e_c9f23,2012-01-08 00:03:00,v_b1d6a
39,c_3dccf,2.0,e_c9f23,2012-01-08 00:04:00,v_50d83
40,c_3dccf,2.0,e_c9f23,2012-01-08 00:05:00,v_c10f9
41,c_3dccf,2.0,e_c9f23,2012-01-08 00:03:00,v_57ac1
42,c_3dccf,2.0,e_c9f23,2012-01-08 00:04:00,v_ea100
43,c_3dccf,2.0,e_c9f23,2012-01-08 00:04:00,v_50d83
44,c_3dccf,2.0,e_c9f23,2012-01-08 00:03:00,v_c10f9
45,c_3dccf,2.0,e_c9f23,2012-01-08 00:03:00,v_c10f9
46,,,e_31827,2012-01-15 00:00:00,
47,c_3a47d,0.0,e_31827,2012-01-15 00:00:00,
48,c_e210c,0.0,e_31827,2012-01-15 00:00:00,
49,c_72ce3,0.0,e_31827,2012-01-15 00:00:00,
50,c_46399,0.0,e_31827,2012-01-15 00:00:00,
51,c_d23f9,0.0,e_31827,2012-01-15 00:00:00,
52,c_cb62d,2.0,e_31827,2012-01-15 00:02:00,v_f615b
53,c_cb62d,2.0,e_31827,2012-01-15 00:02:00,v_2f068
54,c_cb62d,2.0,e_31827,2012-01-15 00:03:00,v_f615b
55,c_cb62d,2.0,e_31827,2012-01-15 00:09:00,v_2f068
56,c_f330c,2.0,e_31827,2012-01-15 00:01:00,v_f615b
57,c_f330c,2.0,e_31827,2012-01-15 00:03:00,v_80db6
58,c_f330c,2.0,e_31827,2012-01-15 00:01:00,v_9d3b7
59,c_f330c,2.0,e_31827,2012-01-15 00:02:00,v_f615b
60,c_f330c,2.0,e_31827,2012-01-15 00:03:00,v_9d3b7
61,c_f330c,2.0,e_31827,2012-01-15 00:05:00,v_f7115
62,c_f330c,2.0,e_31827,2012-01-15 00:04:00,v_f7115
63,c_4ba07,2.0,e_31827,2012-01-15 00:02:00,v_9d3b7
64,c_4ba07,2.0,e_31827,2012-01-15 00:04:00,v_80db6
65,c_4ba07,2.0,e_31827,2012-01-15 00:04:00,v_9d3b7
66,c_4ba07,2.0,e_31827,2012-01-15 00:04:00,v_80db6
67,c_4ba07,2.0,e_31827,2012-01-15 00:02:00,v_2f068
68,c_a6d07,2.0,e_31827,2012-01-15 00:02:00,v_9d3b7
69,c_a6d07,2.0,e_31827,2012-01-15 00:02:00,v_80db6
70,c_a6d07,2.0,e_31827,2012-01-15 00:02:00,v_9d3b7
71,c_a6d07,2.0,e_31827,2012-01-15 00:01:00,v_2f068
72,c_3dccf,2.0,e_31827,2012-01-15 00:02:00,v_2f068
73,c_3dccf,2.0,e_31827,2012-01-15 00:00:00,v_f615b
74,c_3dccf,2.0,e_31827,2012-01-15 00:02:00,v_f7115
75,c_3dccf,2.0,e_31827,2012-01-15 00:02:00,v_f615b
76,c_3dccf,2.0,e_31827,2012-01-15 00:05:00,v_2f068
77,c_3dccf,2.0,e_31827,2012-01-15 00:01:00,v_f7115
78,c_3a47d,2.0,e_31827,2012-01-15 00:01:00,v_f615b
79,c_3a47d,2.0,e_31827,2012-01-15 00:03:00,v_80db6
80,c_3a47d,2.0,e_31827,2012-01-15 00:01:00,v_80db6
81,c_3a47d,2.0,e_31827,2012-01-15 00:01:00,v_f615b
82,c_3a47d,2.0,e_31827,2012-01-15 00:02:00,v_2f068
