,contactID,actionID,emailID,timestamp,linkID
0,,,e_2c85b,2012-01-08 00:00:00,
1,c_86069,0.0,e_2c85b,2012-01-08 00:00:00,
2,c_31fd8,0.0,e_2c85b,2012-01-08 00:00:00,
3,c_3d4b0,0.0,e_2c85b,2012-01-08 00:00:00,
4,c_a3853,0.0,e_2c85b,2012-01-08 00:00:00,
5,c_da720,0.0,e_2c85b,2012-01-08 00:00:00,
6,c_86069,2.0,e_2c85b,2012-01-08 00:03:00,v_1b91e
7,c_86069,2.0,e_2c85b,2012-01-08 00:02:00,v_5deaf
8,c_86069,2.0,e_2c85b,2012-01-08 00:03:00,v_c53a8
9,c_86069,2.0,e_2c85b,2012-01-08 00:00:00,v_5deaf
10,c_86069,2.0,e_2c85b,2012-01-08 00:06:00,v_c53a8
11,c_86069,2.0,e_2c85b,2012-01-08 00:05:00,v_c53a8
12,c_31fd8,2.0,e_2c85b,2012-01-08 00:01:00,v_15c44
13,c_31fd8,2.0,e_2c85b,2012-01-08 00:02:00,v_c53a8
14,c_31fd8,2.0,e_2c85b,2012-01-08 00:02:00,v_1b91e
15,c_31fd8,2.0,e_2c85b,2012-01-08 00:05:00,v_1b91e
16,c_31fd8,2.0,e_2c85b,2012-01-08 00:05:00,v_1b91e
17,c_3d4b0,2.0,e_2c85b,2012-01-08 00:03:00,v_15c44
18,c_3d4b0,2.0,e_2c85b,2012-01-08 00:02:00,v_c53a8
19,c_3d4b0,2.0,e_2c85b,2012-01-08 00:03:00,v_1b91e
20,c_3d4b0,2.0,e_2c85b,2012-01-08 00:04:00,v_1b91e
21,c_3d4b0,2.0,e_2c85b,2012-01-08 00:04:00,v_1f093
22,c_3d4b0,2.0,e_2c85b,2012-01-08 00:02:00,v_1f093
23,c_a3853,2.0,e_2c85b,2012-01-08 00:05:00,v_1f093
24,c_a3853,2.0,e_2c85b,2012-01-08 00:06:00,v_c53a8
25,c_a3853,2.0,e_2c85b,2012-01-08 00:01:00,v_1f093
26,c_a3853,2.0,e_2c85b,2012-01-08 00:03:00,v_c53a8
27,c_a3853,2.0,e_2c85b,2012-01-08 00:03:00,v_1b91e
28,c_a3853,2.0,e_2c85b,2012-01-08 00:05:00,v_1f093
29,c_a3853,2.0,e_2c85b,2012-01-08 00:03:00,v_15c44
30,c_da720,2.0,e_2c85b,2012-01-08 00:04:00,v_1f093
31,c_da720,2.0,e_2c85b,2012-01-08 00:05:00,v_15c44
32,c_da720,2.0,e_2c85b,2012-01-08 00:01:00,v_1b91e
33,c_da720,2.0,e_2c85b,2012-01-08 00:05:00,v_1f093
34,c_da720,2.0,e_2c85b,2012-01-08 00:01:00,v_1b91e
35,c_da720,2.0,e_2c85b,2012-01-08 00:04:00,v_1b91e
36,c_da720,2.0,e_2c85b,2012-01-08 00:03:00,v_15c44
37,c_da720,2.0,e_2c85b,2012-01-08 00:02:00,v_1b91e
38,,,e_1e529,2012-01-15 00:00:00,
39,c_ab708,0.0,e_1e529,2012-01-15 00:00:00,
40,c_c388a,0.0,e_1e529,2012-01-15 00:00:00,
41,c_86069,2.0,e_1e529,2012-01-15 00:03:00,v_42678
42,c_86069,2.0,e_1e529,2012-01-15 00:03:00,v_42678
43,c_86069,2.0,e_1e529,2012-01-15 00:00:00,v_b8d8b
44,c_86069,2.0,e_1e529,2012-01-15 00:01:00,v_42678
45,c_86069,2.0,e_1e529,2012-01-15 00:03:00,v_42678
46,c_86069,2.0,e_1e529,2012-01-15 00:03:00,v_42678
47,c_31fd8,2.0,e_1e529,2012-01-15 00:00:00,v_7a56d
48,c_31fd8,2.0,e_1e529,2012-01-15 00:02:00,v_42678
49,c_31fd8,2.0,e_1e529,2012-01-15 00:04:00,v_42678
