,contactID,actionID,emailID,timestamp,linkID
0,,,e_ce6dd,2012-01-08 00:00:00,
1,c_ebb81,0.0,e_ce6dd,2012-01-08 00:00:00,
2,c_b79a6,0.0,e_ce6dd,2012-01-08 00:00:00,
3,c_ebb81,2.0,e_ce6dd,2012-01-08 00:04:00,v_0777a
4,c_ebb81,2.0,e_ce6dd,2012-01-08 00:05:00,v_1332a
5,c_ebb81,2.0,e_ce6dd,2012-01-08 00:04:00,v_0777a
6,c_ebb81,2.0,e_ce6dd,2012-01-08 00:02:00,v_e8738
7,c_ebb81,2.0,e_ce6dd,2012-01-08 00:05:00,v_e8738
8,c_b79a6,2.0,e_ce6dd,2012-01-08 00:02:00,v_1332a
9,c_b79a6,2.0,e_ce6dd,2012-01-08 00:01:00,v_1332a
10,c_b79a6,2.0,e_ce6dd,2012-01-08 00:04:00,v_0e3db
11,c_b79a6,2.0,e_ce6dd,2012-01-08 00:04:00,v_e34b9
12,c_b79a6,2.0,e_ce6dd,2012-01-08 00:02:00,v_1332a
13,c_b79a6,2.0,e_ce6dd,2012-01-08 00:05:00,v_e8738
14,,,e_1947f,2012-01-15 00:00:00,
15,c_be499,0.0,e_1947f,2012-01-15 00:00:00,
16,c_d0933,0.0,e_1947f,2012-01-15 00:00:00,
17,c_1c437,0.0,e_1947f,2012-01-15 00:00:00,
18,c_cbc37,0.0,e_1947f,2012-01-15 00:00:00,
19,c_58675,0.0,e_1947f,2012-01-15 00:00:00,
20,c_6d3c1,0.0,e_1947f,2012-01-15 00:00:00,
21,c_18e8c,0.0,e_1947f,2012-01-15 00:00:00,
22,c_ebb81,2.0,e_1947f,2012-01-15 00:02:00,v_5fce3
23,c_ebb81,2.0,e_1947f,2012-01-15 00:03:00,v_b22ac
24,c_ebb81,2.0,e_1947f,2012-01-15 00:02:00,v_b22ac
25,c_ebb81,2.0,e_1947f,2012-01-15 00:05:00,v_fa4a3
26,c_b79a6,2.0,e_1947f,2012-01-15 00:05:00,v_b22ac
27,c_b79a6,2.0,e_1947f,2012-01-15 00:05:00,v_b22ac
28,c_b79a6,2.0,e_1947f,2012-01-15 00:01:00,v_5fce3
29,c_b79a6,2.0,e_1947f,2012-01-15 00:07:00,v_f055f
30,c_be499,2.0,e_1947f,2012-01-15 00:03:00,v_fa4a3
31,c_be499,2.0,e_1947f,2012-01-15 00:01:00,v_fa4a3
32,c_be499,2.0,e_1947f,2012-01-15 00:02:00,v_fa4a3
33,c_be499,2.0,e_1947f,2012-01-15 00:01:00,v_5fce3
34,c_be499,2.0,e_1947f,2012-01-15 00:01:00,v_fa4a3
35,c_be499,2.0,e_1947f,2012-01-15 00:04:00,v_5fce3
36,c_be499,2.0,e_1947f,2012-01-15 00:04:00,v_fa4a3
37,c_be499,2.0,e_1947f,2012-01-15 00:02:00,v_b22ac
38,c_d0933,2.0,e_1947f,2012-01-15 00:01:00,v_f055f
39,c_d0933,2.0,e_1947f,2012-01-15 00:01:00,v_fa4a3
40,c_d0933,2.0,e_1947f,2012-01-15 00:01:00,v_b22ac
41,c_d0933,2.0,e_1947f,2012-01-15 00:01:00,v_fa4a3
42,c_d0933,2.0,e_1947f,2012-01-15 00:04:00,v_06c5a
43,c_1c437,2.0,e_1947f,2012-01-15 00:03:00,v_fa4a3
44,c_1c437,2.0,e_1947f,2012-01-15 00:01:00,v_b22ac
45,c_1c437,2.0,e_1947f,2012-01-15 00:02:00,v_06c5a
46,c_1c437,2.0,e_1947f,2012-01-15 00:04:00,v_f055f
47,c_1c437,2.0,e_1947f,2012-01-15 00:02:00,v_06c5a
48,c_1c437,2.0,e_1947f,2012-01-15 00:03:00,v_f055f
49,c_1c437,2.0,e_1947f,2012-01-15 00:02:00,v_5fce3
50,c_cbc37,2.0,e_1947f,2012-01-15 00:02:00,v_f055f
51,c_cbc37,2.0,e_1947f,2012-01-15 00:01:00,v_06c5a
52,c_cbc37,2.0,e_1947f,2012-01-15 00:04:00,v_5fce3
53,c_cbc37,2.0,e_1947f,2012-01-15 00:01:00,v_5fce3
54,c_cbc37,2.0,e_1947f,2012-01-15 00:03:00,v_5fce3
55,c_cbc37,2.0,e_1947f,2012-01-15 00:03:00,v_fa4a3
56,c_58675,2.0,e_1947f,2012-01-15 00:00:00,v_b22ac
57,c_58675,2.0,e_1947f,2012-01-15 00:03:00,v_fa4a3
58,c_58675,2.0,e_1947f,2012-01-15 00:03:00,v_b22ac
59,c_58675,2.0,e_1947f,2012-01-15 00:05:00,v_06c5a
60,c_58675,2.0,e_1947f,2012-01-15 00:04:00,v_b22ac
61,c_58675,2.0,e_1947f,2012-01-15 00:07:00,v_06c5a
62,c_6d3c1,2.0,e_1947f,2012-01-15 00:02:00,v_06c5a
63,c_6d3c1,2.0,e_1947f,2012-01-15 00:06:00,v_06c5a
64,c_6d3c1,2.0,e_1947f,2012-01-15 00:01:00,v_5fce3
65,c_6d3c1,2.0,e_1947f,2012-01-15 00:04:00,v_f055f
66,c_6d3c1,2.0,e_1947f,2012-01-15 00:03:00,v_f055f
67,c_6d3c1,2.0,e_1947f,2012-01-15 00:01:00,v_f055f
68,c_6d3c1,2.0,e_1947f,2012-01-15 00:05:00,v_fa4a3
69,c_18e8c,2.0,e_1947f,2012-01-15 00:02:00,v_5fce3
70,c_18e8c,2.0,e_1947f,2012-01-15 00:03:00,v_fa4a3
