,contactID,actionID,emailID,timestamp,linkID
0,,,e_77c1a,2012-01-08 00:00:00,
1,c_1913c,0.0,e_77c1a,2012-01-08 00:00:00,
2,c_66043,0.0,e_77c1a,2012-01-08 00:00:00,
3,c_b31d4,0.0,e_77c1a,2012-01-08 00:00:00,
4,c_9aab7,0.0,e_77c1a,2012-01-08 00:00:00,
5,c_a31f7,0.0,e_77c1a,2012-01-08 00:00:00,
6,c_a8770,0.0,e_77c1a,2012-01-08 00:00:00,
7,c_2ce38,0.0,e_77c1a,2012-01-08 00:00:00,
8,c_1913c,2.0,e_77c1a,2012-01-08 00:06:00,v_53f43
9,c_1913c,2.0,e_77c1a,2012-01-08 00:05:00,v_44c3b
10,c_1913c,2.0,e_77c1a,2012-01-08 00:05:00,v_1667d
11,c_1913c,2.0,e_77c1a,2012-01-08 00:04:00,v_44c3b
12,c_1913c,2.0,e_77c1a,2012-01-08 00:04:00,v_53f43
13,c_1913c,2.0,e_77c1a,2012-01-08 00:05:00,v_44c3b
14,c_1913c,2.0,e_77c1a,2012-01-08 00:02:00,v_4eec2
15,c_1913c,2.0,e_77c1a,2012-01-08 00:03:00,v_4eec2
16,c_1913c,2.0,e_77c1a,2012-01-08 00:02:00,v_1667d
17,c_66043,2.0,e_77c1a,2012-01-08 00:03:00,v_44c3b
18,c_66043,2.0,e_77c1a,2012-01-08 00:02:00,v_1667d
19,c_66043,2.0,e_77c1a,2012-01-08 00:04:00,v_5b27d
20,c_66043,2.0,e_77c1a,2012-01-08 00:06:00,v_5b27d
21,c_66043,2.0,e_77c1a,2012-01-08 00:05:00,v_1667d
22,c_b31d4,2.0,e_77c1a,2012-01-08 00:05:00,v_5b27d
23,c_b31d4,2.0,e_77c1a,2012-01-08 00:01:00,v_5b27d
24,c_b31d4,2.0,e_77c1a,2012-01-08 00:01:00,v_1667d
25,c_b31d4,2.0,e_77c1a,2012-01-08 00:02:00,v_4eec2
26,c_b31d4,2.0,e_77c1a,2012-01-08 00:00:00,v_5b27d
