,contactID,actionID,emailID,timestamp,linkID
0,,,e_4a0a1,2012-01-08 00:00:00,
1,c_92d2b,0.0,e_4a0a1,2012-01-08 00:00:00,
2,c_12967,0.0,e_4a0a1,2012-01-08 00:00:00,
3,c_5dbb5,0.0,e_4a0a1,2012-01-08 00:00:00,
4,c_87a76,0.0,e_4a0a1,2012-01-08 00:00:00,
5,c_169b9,0.0,e_4a0a1,2012-01-08 00:00:00,
6,c_c803d,0.0,e_4a0a1,2012-01-08 00:00:00,
7,c_6ce78,0.0,e_4a0a1,2012-01-08 00:00:00,
8,c_92d2b,2.0,e_4a0a1,2012-01-08 00:01:00,v_5d378
9,c_92d2b,2.0,e_4a0a1,2012-01-08 00:06:00,v_84b7b
10,c_92d2b,2.0,e_4a0a1,2012-01-08 00:01:00,v_84b7b
11,c_92d2b,2.0,e_4a0a1,2012-01-08 00:02:00,v_5d378
12,c_92d2b,2.0,e_4a0a1,2012-01-08 00:04:00,v_6121f
13,c_92d2b,2.0,e_4a0a1,2012-01-08 00:01:00,v_5d378
14,c_92d2b,2.0,e_4a0a1,2012-01-08 00:01:00,v_6121f
15,c_92d2b,2.0,e_4a0a1,2012-01-08 00:03:00,v_84b7b
16,c_92d2b,2.0,e_4a0a1,2012-01-08 00:02:00,v_5d378
17,c_12967,2.0,e_4a0a1,2012-01-08 00:01:00,v_84b7b
18,c_12967,2.0,e_4a0a1,2012-01-08 00:02:00,v_6121f
19,c_12967,2.0,e_4a0a1,2012-01-08 00:02:00,v_888fa
20,c_12967,2.0,e_4a0a1,2012-01-08 00:04:00,v_6121f
21,c_12967,2.0,e_4a0a1,2012-01-08 00:04:00,v_5d378
22,c_5dbb5,2.0,e_4a0a1,2012-01-08 00:05:00,v_533d2
23,c_5dbb5,2.0,e_4a0a1,2012-01-08 00:02:00,v_84b7b
24,c_5dbb5,2.0,e_4a0a1,2012-01-08 00:02:00,v_888fa
25,c_5dbb5,2.0,e_4a0a1,2012-01-08 00:06:00,v_888fa
26,c_5dbb5,2.0,e_4a0a1,2012-01-08 00:03:00,v_533d2
27,c_5dbb5,2.0,e_4a0a1,2012-01-08 00:03:00,v_533d2
28,c_5dbb5,2.0,e_4a0a1,2012-01-08 00:02:00,v_888fa
29,c_5dbb5,2.0,e_4a0a1,2012-01-08 00:04:00,v_5d378
30,c_87a76,2.0,e_4a0a1,2012-01-08 00:00:00,v_84b7b
31,c_87a76,2.0,e_4a0a1,2012-01-08 00:05:00,v_888fa
32,c_87a76,2.0,e_4a0a1,2012-01-08 00:02:00,v_5d378
33,c_87a76,2.0,e_4a0a1,2012-01-08 00:01:00,v_84b7b
34,c_87a76,2.0,e_4a0a1,2012-01-08 00:02:00,v_888fa
35,c_87a76,2.0,e_4a0a1,2012-01-08 00:07:00,v_5d378
36,c_87a76,2.0,e_4a0a1,2012-01-08 00:03:00,v_84b7b
37,c_87a76,2.0,e_4a0a1,2012-01-08 00:03:00,v_533d2
38,c_87a76,2.0,e_4a0a1,2012-01-08 00:04:00,v_84b7b
39,c_169b9,2.0,e_4a0a1,2012-01-08 00:06:00,v_5d378
40,c_169b9,2.0,e_4a0a1,2012-01-08 00:05:00,v_888fa
41,c_169b9,2.0,e_4a0a1,2012-01-08 00:07:00,v_533d2
42,c_169b9,2.0,e_4a0a1,2012-01-08 00:02:00,v_84b7b
43,c_169b9,2.0,e_4a0a1,2012-01-08 00:03:00,v_6121f
44,c_c803d,2.0,e_4a0a1,2012-01-08 00:03:00,v_533d2
45,c_c803d,2.0,e_4a0a1,2012-01-08 00:02:00,v_888fa
46,c_c803d,2.0,e_4a0a1,2012-01-08 00:01:00,v_5d378
47,c_c803d,2.0,e_4a0a1,2012-01-08 00:03:00,v_6121f
48,c_c803d,2.0,e_4a0a1,2012-01-08 00:02:00,v_6121f
49,c_6ce78,2.0,e_4a0a1,2012-01-08 00:04:00,v_5d378
50,c_6ce78,2.0,e_4a0a1,2012-01-08 00:02:00,v_5d378
51,c_6ce78,2.0,e_4a0a1,2012-01-08 00:03:00,v_6121f
52,c_6ce78,2.0,e_4a0a1,2012-01-08 00:04:00,v_888fa
53,c_6ce78,2.0,e_4a0a1,2012-01-08 00:04:00,v_533d2
54,c_6ce78,2.0,e_4a0a1,2012-01-08 00:02:00,v_888fa
55,,,e_b319d,2012-01-15 00:00:00,
56,c_d6a90,0.0,e_b319d,2012-01-15 00:00:00,
57,c_e297d,0.0,e_b319d,2012-01-15 00:00:00,
58,c_47bda,0.0,e_b319d,2012-01-15 00:00:00,
59,c_a96ef,0.0,e_b319d,2012-01-15 00:00:00,
60,c_e8f2b,0.0,e_b319d,2012-01-15 00:00:00,
61,c_21087,0.0,e_b319d,2012-01-15 00:00:00,
62,c_217c3,0.0,e_b319d,2012-01-15 00:00:00,
63,c_58fa4,0.0,e_b319d,2012-01-15 00:00:00,
64,c_92d2b,2.0,e_b319d,2012-01-15 00:04:00,v_5639f
65,c_92d2b,2.0,e_b319d,2012-01-15 00:01:00,v_d3389
66,c_92d2b,2.0,e_b319d,2012-01-15 00:02:00,v_2dbfc
67,c_92d2b,2.0,e_b319d,2012-01-15 00:03:00,v_2dbfc
68,c_12967,2.0,e_b319d,2012-01-15 00:02:00,v_e4323
69,c_12967,2.0,e_b319d,2012-01-15 00:05:00,v_cc1d9
70,c_12967,2.0,e_b319d,2012-01-15 00:03:00,v_d3389
71,c_12967,2.0,e_b319d,2012-01-15 00:02:00,v_5639f
72,c_12967,2.0,e_b319d,2012-01-15 00:03:00,v_cc1d9
73,c_5dbb5,2.0,e_b319d,2012-01-15 00:07:00,v_2dbfc
74,c_5dbb5,2.0,e_b319d,2012-01-15 00:05:00,v_d3389
75,c_5dbb5,2.0,e_b319d,2012-01-15 00:01:00,v_cc1d9
76,c_5dbb5,2.0,e_b319d,2012-01-15 00:02:00,v_cc1d9
77,c_5dbb5,2.0,e_b319d,2012-01-15 00:00:00,v_e4323
78,c_5dbb5,2.0,e_b319d,2012-01-15 00:04:00,v_d3389
79,c_87a76,2.0,e_b319d,2012-01-15 00:04:00,v_2dbfc
80,c_87a76,2.0,e_b319d,2012-01-15 00:01:00,v_e4323
81,c_87a76,2.0,e_b319d,2012-01-15 00:03:00,v_e4323
82,c_87a76,2.0,e_b319d,2012-01-15 00:03:00,v_2dbfc
83,c_87a76,2.0,e_b319d,2012-01-15 00:06:00,v_5639f
84,c_169b9,2.0,e_b319d,2012-01-15 00:03:00,v_2dbfc
85,c_169b9,2.0,e_b319d,2012-01-15 00:03:00,v_d3389
86,c_169b9,2.0,e_b319d,2012-01-15 00:04:00,v_d3389
87,c_169b9,2.0,e_b319d,2012-01-15 00:05:00,v_e4323
