,contactID,actionID,emailID,timestamp,linkID
0,,,e_0c572,2012-01-08 00:00:00,
1,c_08783,0.0,e_0c572,2012-01-08 00:00:00,
2,c_23b28,0.0,e_0c572,2012-01-08 00:00:00,
3,c_38a5a,0.0,e_0c572,2012-01-08 00:00:00,
4,c_08783,2.0,e_0c572,2012-01-08 00:03:00,v_6eed1
5,c_08783,2.0,e_0c572,2012-01-08 00:02:00,v_6eed1
6,c_08783,2.0,e_0c572,2012-01-08 00:02:00,v_40119
7,c_08783,2.0,e_0c572,2012-01-08 00:03:00,v_40119
8,c_08783,2.0,e_0c572,2012-01-08 00:03:00,v_f0d7b
9,c_23b28,2.0,e_0c572,2012-01-08 00:02:00,v_36597
10,c_23b28,2.0,e_0c572,2012-01-08 00:04:00,v_40119
11,c_23b28,2.0,e_0c572,2012-01-08 00:05:00,v_40119
12,c_23b28,2.0,e_0c572,2012-01-08 00:01:00,v_35b70
13,c_23b28,2.0,e_0c572,2012-01-08 00:03:00,v_36597
14,c_23b28,2.0,e_0c572,2012-01-08 00:05:00,v_6eed1
15,c_38a5a,2.0,e_0c572,2012-01-08 00:03:00,v_35b70
16,c_38a5a,2.0,e_0c572,2012-01-08 00:01:00,v_6eed1
17,c_38a5a,2.0,e_0c572,2012-01-08 00:02:00,v_6eed1
18,c_38a5a,2.0,e_0c572,2012-01-08 00:02:00,v_40119
19,c_38a5a,2.0,e_0c572,2012-01-08 00:03:00,v_35b70
20,c_38a5a,2.0,e_0c572,2012-01-08 00:05:00,v_6eed1
21,c_38a5a,2.0,e_0c572,2012-01-08 00:00:00,v_35b70
22,c_38a5a,2.0,e_0c572,2012-01-08 00:00:00,v_36597
23,c_38a5a,2.0,e_0c572,2012-01-08 00:03:00,v_35b70
24,,,e_feeb4,2012-01-15 00:00:00,
25,c_d47d8,0.0,e_feeb4,2012-01-15 00:00:00,
26,c_08783,2.0,e_feeb4,2012-01-15 00:04:00,v_173e9
27,c_08783,2.0,e_feeb4,2012-01-15 00:03:00,v_1388a
28,c_08783,2.0,e_feeb4,2012-01-15 00:02:00,v_182ea
29,c_08783,2.0,e_feeb4,2012-01-15 00:02:00,v_182ea
30,c_08783,2.0,e_feeb4,2012-01-15 00:02:00,v_91c93
31,c_23b28,2.0,e_feeb4,2012-01-15 00:03:00,v_173e9
32,c_23b28,2.0,e_feeb4,2012-01-15 00:08:00,v_91c93
33,c_23b28,2.0,e_feeb4,2012-01-15 00:01:00,v_1388a
34,c_23b28,2.0,e_feeb4,2012-01-15 00:03:00,v_1388a
35,c_38a5a,2.0,e_feeb4,2012-01-15 00:03:00,v_173e9
36,c_38a5a,2.0,e_feeb4,2012-01-15 00:01:00,v_182ea
37,c_38a5a,2.0,e_feeb4,2012-01-15 00:04:00,v_1388a
38,c_38a5a,2.0,e_feeb4,2012-01-15 00:03:00,v_04209
39,c_d47d8,2.0,e_feeb4,2012-01-15 00:02:00,v_91c93
40,c_d47d8,2.0,e_feeb4,2012-01-15 00:08:00,v_04209
41,c_d47d8,2.0,e_feeb4,2012-01-15 00:01:00,v_04209
42,c_d47d8,2.0,e_feeb4,2012-01-15 00:03:00,v_1388a
43,c_d47d8,2.0,e_feeb4,2012-01-15 00:01:00,v_182ea
44,c_d47d8,2.0,e_feeb4,2012-01-15 00:01:00,v_1388a
45,c_d47d8,2.0,e_feeb4,2012-01-15 00:06:00,v_173e9
46,,,e_6b041,2012-01-22 00:00:00,
47,c_1aaf3,0.0,e_6b041,2012-01-22 00:00:00,
48,c_abc50,0.0,e_6b041,2012-01-22 00:00:00,
49,c_2a0e6,0.0,e_6b041,2012-01-22 00:00:00,
50,c_b83b0,0.0,e_6b041,2012-01-22 00:00:00,
51,c_c5596,0.0,e_6b041,2012-01-22 00:00:00,
52,c_14adc,0.0,e_6b041,2012-01-22 00:00:00,
53,c_5b4bf,0.0,e_6b041,2012-01-22 00:00:00,
54,c_ce5b7,0.0,e_6b041,2012-01-22 00:00:00,
55,c_fe3b7,0.0,e_6b041,2012-01-22 00:00:00,
56,c_a158a,0.0,e_6b041,2012-01-22 00:00:00,
57,c_08783,2.0,e_6b041,2012-01-22 00:03:00,v_44f86
58,c_08783,2.0,e_6b041,2012-01-22 00:03:00,v_21350
59,c_08783,2.0,e_6b041,2012-01-22 00:03:00,v_43b17
60,c_08783,2.0,e_6b041,2012-01-22 00:01:00,v_44f86
61,c_08783,2.0,e_6b041,2012-01-22 00:06:00,v_1aeb4
62,c_08783,2.0,e_6b041,2012-01-22 00:05:00,v_43b17
63,c_23b28,2.0,e_6b041,2012-01-22 00:01:00,v_44f86
64,c_23b28,2.0,e_6b041,2012-01-22 00:00:00,v_1aeb4
65,c_23b28,2.0,e_6b041,2012-01-22 00:02:00,v_1aeb4
66,c_23b28,2.0,e_6b041,2012-01-22 00:01:00,v_ca1a7
67,c_38a5a,2.0,e_6b041,2012-01-22 00:02:00,v_43b17
68,c_38a5a,2.0,e_6b041,2012-01-22 00:01:00,v_ca1a7
69,c_38a5a,2.0,e_6b041,2012-01-22 00:01:00,v_43b17
70,c_38a5a,2.0,e_6b041,2012-01-22 00:03:00,v_43b17
71,c_d47d8,2.0,e_6b041,2012-01-22 00:03:00,v_44f86
72,c_d47d8,2.0,e_6b041,2012-01-22 00:01:00,v_ca1a7
73,c_d47d8,2.0,e_6b041,2012-01-22 00:02:00,v_21350
74,c_d47d8,2.0,e_6b041,2012-01-22 00:01:00,v_ca1a7
75,c_d47d8,2.0,e_6b041,2012-01-22 00:04:00,v_43b17
76,c_d47d8,2.0,e_6b041,2012-01-22 00:03:00,v_44f86
77,c_1aaf3,2.0,e_6b041,2012-01-22 00:05:00,v_43b17
78,c_1aaf3,2.0,e_6b041,2012-01-22 00:06:00,v_43b17
79,c_1aaf3,2.0,e_6b041,2012-01-22 00:02:00,v_1aeb4
80,c_1aaf3,2.0,e_6b041,2012-01-22 00:02:00,v_ca1a7
81,c_1aaf3,2.0,e_6b041,2012-01-22 00:01:00,v_ca1a7
82,c_1aaf3,2.0,e_6b041,2012-01-22 00:03:00,v_21350
83,c_1aaf3,2.0,e_6b041,2012-01-22 00:01:00,v_44f86
84,c_1aaf3,2.0,e_6b041,2012-01-22 00:04:00,v_21350
85,c_1aaf3,2.0,e_6b041,2012-01-22 00:02:00,v_43b17
86,c_abc50,2.0,e_6b041,2012-01-22 00:03:00,v_21350
87,c_abc50,2.0,e_6b041,2012-01-22 00:03:00,v_43b17
88,c_abc50,2.0,e_6b041,2012-01-22 00:03:00,v_1aeb4
89,c_abc50,2.0,e_6b041,2012-01-22 00:02:00,v_44f86
90,c_abc50,2.0,e_6b041,2012-01-22 00:05:00,v_21350
91,c_abc50,2.0,e_6b041,2012-01-22 00:05:00,v_44f86
92,c_abc50,2.0,e_6b041,2012-01-22 00:02:00,v_43b17
93,c_2a0e6,2.0,e_6b041,2012-01-22 00:04:00,v_ca1a7
94,c_2a0e6,2.0,e_6b041,2012-01-22 00:02:00,v_1aeb4
95,c_2a0e6,2.0,e_6b041,2012-01-22 00:05:00,v_21350
96,c_2a0e6,2.0,e_6b041,2012-01-22 00:03:00,v_44f86
97,c_2a0e6,2.0,e_6b041,2012-01-22 00:02:00,v_21350
98,c_b83b0,2.0,e_6b041,2012-01-22 00:04:00,v_21350
99,c_b83b0,2.0,e_6b041,2012-01-22 00:02:00,v_ca1a7
100,c_b83b0,2.0,e_6b041,2012-01-22 00:03:00,v_21350
101,c_b83b0,2.0,e_6b041,2012-01-22 00:06:00,v_44f86
102,c_b83b0,2.0,e_6b041,2012-01-22 00:05:00,v_ca1a7
103,c_b83b0,2.0,e_6b041,2012-01-22 00:00:00,v_21350
104,c_b83b0,2.0,e_6b041,2012-01-22 00:02:00,v_43b17
105,c_c5596,2.0,e_6b041,2012-01-22 00:05:00,v_21350
106,c_c5596,2.0,e_6b041,2012-01-22 00:02:00,v_44f86
107,c_c5596,2.0,e_6b041,2012-01-22 00:02:00,v_21350
108,c_c5596,2.0,e_6b041,2012-01-22 00:05:00,v_43b17
109,c_c5596,2.0,e_6b041,2012-01-22 00:05:00,v_ca1a7
110,c_14adc,2.0,e_6b041,2012-01-22 00:02:00,v_44f86
111,c_14adc,2.0,e_6b041,2012-01-22 00:05:00,v_43b17
112,c_14adc,2.0,e_6b041,2012-01-22 00:02:00,v_43b17
113,c_14adc,2.0,e_6b041,2012-01-22 00:02:00,v_ca1a7
114,c_14adc,2.0,e_6b041,2012-01-22 00:01:00,v_21350
115,c_5b4bf,2.0,e_6b041,2012-01-22 00:00:00,v_1aeb4
116,c_5b4bf,2.0,e_6b041,2012-01-22 00:04:00,v_44f86
